subject_id,year_in_study,record_date,sleep_location,specific_sleep_location,bed_filling,bed_filling_specify,foam_bed,furniture_finish,furniture_finish_specify,floor_finish,floor_finish_specify,crate_material,crate_material_specify,bedding_material,bedding_material_specify,dog_bed_filling,dog_bed_filling_specify,dog_house_bedding,dog_house_bedding_specify,dog_house_material,dog_house_material_specify,dog_bed_foam,natural_surface,natural_surface_specify
grlsPJLBR00,2,2016-10,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPJLBR00,2,2016-10,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPJLBR00,3,2017-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPJLBR00,4,2018-11,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPJLBR00,4,2018-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPJLBR00,5,2019-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPJLBR00,5,2019-11,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPJLBR00,6,2020-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPJLBR00,6,2020-12,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPJP3KLUU,0,2014-07,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPJP3KLUU,1,2015-11,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grlsPJP3KLUU,1,2015-11,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPJP3KLUU,2,2016-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPJP3KLUU,2,2016-11,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grlsPJP3KLUU,3,2017-12,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grlsPJP3KLUU,5,2020-01,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Polyester fill,,,,,,,,
grlsPJP3KLUU,6,2021-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPJP3KLUU,6,2021-01,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Polyester fill,,,,,,,,
grlsPJP3KLUU,7,2022-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPJVPX6LL,0,2014-03,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPJVPX6LL,2,2016-06,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Pad,,,,,,,,,
grlsPJVPX6LL,2,2016-06,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Other,Foam,,,,,,,
grlsPJVPX6LL,3,2017-05,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsPJVPX6LL,3,2017-05,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPKOKG9KK,0,2014-05,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPKOKG9KK,1,2015-08,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPKOKG9KK,1,2015-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPKOKG9KK,2,2016-07,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPKOKG9KK,3,2017-08,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPKOKG9KK,4,2018-08,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPKOKG9KK,4,2018-08,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPKOKG9KK,5,2019-08,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPL19YDHH,0,2014-10,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPL19YDHH,1,2015-10,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsPL19YDHH,2,2016-10,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsPMRYSYY,0,2013-03,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPMRYSYY,1,2014-05,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,"Pegboard, Rug",,,,,,,,,
grlsPMRYSYY,1,2014-05,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,"Pegboard, Rug",,,,,,,,,
grlsPMRYSYY,2,2015-08,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsPMRYSYY,3,2016-07,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsPMRYSYY,3,2016-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPMRYSYY,3,2016-07,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPMRYSYY,3,2016-07,In the house,Confined to a crate/kennel,,,,,,,,Wood,,Other,Rug,,,,,,,,,
grlsPMRYSYY,4,2017-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPMRYSYY,5,2018-06,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPMRYSYY,6,2019-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPN3XJF88,0,2013-04,In the house,Furniture,,,,,,,,,,,,,,,,,,,,
grlsPN3XJF88,1,2015-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPN3XJF88,1,2015-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPN3XJF88,2,2016-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPN3XJF88,2,2016-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPN3XJF88,3,2016-12,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPN3XJF88,4,2018-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPN3XJF88,4,2018-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPNSJCRRR,0,2014-10,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grlsPO60V0HH,0,2014-04,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPO60V0HH,1,2015-05,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsPO60V0HH,1,2015-05,In the house,Confined to a crate/kennel,,,,,,,,Plastic,,Dog bed,,Polyester fill,,,,,,,,
grlsPO60V0HH,2,2016-05,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPO60V0HH,3,2017-04,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPO60V0HH,4,2018-04,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPO60V0HH,5,2019-06,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsPO60V0HH,6,2020-04,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPO60V0HH,6,2020-04,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsPO60V0HH,7,2021-04,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPOB9W8YY,0,2012-12,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPOB9W8YY,1,2013-10,In the house,On the floor,,,,,,Hardwood,,,,Dog bed,,Polyester fill,,,,,,,,
grlsPOB9W8YY,1,2013-10,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPOB9W8YY,2,2015-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPOB9W8YY,2,2015-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPOB9W8YY,3,2016-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPOB9W8YY,3,2016-01,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPOB9W8YY,3,2016-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPOB9W8YY,3,2016-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPOB9W8YY,4,2017-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPOB9W8YY,4,2017-01,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPOB9W8YY,5,2018-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPOB9W8YY,6,2019-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPOB9W8YY,6,2019-01,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPOB9W8YY,6,2019-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPOB9W8YY,7,2020-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPOB9W8YY,7,2020-01,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPOB9W8YY,7,2020-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,0,2014-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,1,2015-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,2,2016-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,3,2017-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,3,2017-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPQ4WE311,3,2017-10,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,3,2017-10,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPQ4WE311,4,2018-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,5,2019-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,6,2020-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,7,2021-10,In the house,On the floor,,,,,,,,,,,,,,,,,,,,
grlsPQ4WE311,7,2021-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQM65O88,0,2013-09,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPQM65O88,1,2014-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQM65O88,2,2015-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQM65O88,3,2016-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQM65O88,4,2017-09,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPQM65O88,4,2017-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQM65O88,5,2018-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQM65O88,5,2018-08,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPQM65O88,5,2018-08,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPQM65O88,6,2019-10,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPQM65O88,6,2019-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQM65O88,6,2019-10,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsPQM65O88,7,2020-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQQI36SS,0,2014-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQQI36SS,1,2015-05,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPQQI36SS,1,2015-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQQI36SS,2,2016-04,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsPQQI36SS,2,2016-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQQI36SS,3,2017-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQQI36SS,4,2018-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsPQQI36SS,4,2018-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQQI36SS,5,2019-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQQI36SS,6,2021-02,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPQQI36SS,6,2021-02,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsPQW4W8CC,0,2014-02,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,1,2015-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPQW4W8CC,1,2015-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,2,2016-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPQW4W8CC,2,2016-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,3,2017-04,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsPQW4W8CC,3,2017-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,4,2018-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,4,2018-04,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,4,2018-04,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsPQW4W8CC,4,2018-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPQW4W8CC,5,2019-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPQW4W8CC,5,2019-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,6,2020-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,6,2020-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPQW4W8CC,6,2020-04,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,7,2021-04,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,7,2021-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPQW4W8CC,7,2021-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPR3NYY,0,2014-01,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPR3NYY,1,2014-12,In the house,Confined to a crate/kennel,,,,,,,,Metal,,None,,,,,,,,,,
grlsPR3NYY,1,2014-12,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Plastic,,,,,,,,,
grlsPR3NYY,2,2016-01,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Plastic,,,,,,,,,
grlsPR3NYY,3,2017-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPR3NYY,3,2017-01,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsPR3NYY,3,2017-01,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Plastic,,,,,,,,,
grlsPR3NYY,3,2017-01,In the house,,,,,,,,,,,,,,,,,,,,,
grlsPR3NYY,4,2018-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPR3NYY,4,2018-01,In the house,Confined to a crate/kennel,,,,,,,,Metal,,None,,,,,,,,,,
grlsPR3NYY,5,2019-01,In the house,Confined to a crate/kennel,,,,,,,,Plastic,,None,,,,,,,,,,
grlsPR3NYY,5,2019-01,In the house,Confined to a crate/kennel,,,,,,,,Metal,,None,,,,,,,,,,
grlsPR3NYY,6,2019-12,In the house,Confined to a crate/kennel,,,,,,,,Metal,,None,,,,,,,,,,
grlsPR3NYY,7,2021-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPR5D1FCC,0,2014-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPR5D1FCC,1,2016-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPR5D1FCC,2,2017-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPR5D1FCC,3,2018-01,In the house,On the floor,,,,,,Other,"Hardwood, Rug",,,,,,,,,,,,,
grlsPR5D1FCC,3,2018-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPR5D1FCC,4,2019-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPR5D1FCC,5,2020-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPR5D1FCC,5,2020-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRHVI1TT,0,2013-01,In the house,On floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRHVI1TT,1,2014-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRHVI1TT,1,2014-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPRHVI1TT,2,2015-02,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPRHVI1TT,3,2016-02,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPRHVI1TT,3,2016-02,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRHVI1TT,4,2017-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRHVI1TT,4,2017-03,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPRHVI1TT,5,2018-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRHVI1TT,5,2018-03,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPRHVI1TT,6,2019-02,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRHVI1TT,6,2019-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPRHVI1TT,6,2019-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRHVI1TT,6,2019-02,In the house,On a dog bed,Foam,,,,,,,,,,,,,,,,,,,
grlsPRHVI1TT,6,2019-02,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPRHVI1TT,7,2020-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRHVI1TT,7,2020-03,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPRHVI1TT,7,2020-03,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPRHVI1TT,7,2020-03,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPRKQET99,0,2014-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRKQET99,1,2015-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPRKQET99,1,2015-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRKQET99,2,2016-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRKQET99,3,2017-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRKQET99,3,2017-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPRKQET99,3,2017-11,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsPRKQET99,6,2020-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPRKQET99,6,2020-11,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPRKQET99,6,2020-11,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsPRKQET99,6,2020-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRKQET99,7,2021-11,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPRKQET99,7,2021-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRRFU5WW,0,2013-03,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPRRFU5WW,1,2014-01,In the house,Confined to a crate/kennel,,,,,,,,Other,Fabric,Dog bed,,Cedar fill,,,,,,,,
grlsPRRFU5WW,2,2015-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRRFU5WW,2,2015-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRRFU5WW,3,2016-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRRFU5WW,3,2016-03,In the house,Confined to a crate/kennel,,,,,,,,Other,Fabric,Dog bed,,Cedar fill,,,,,,,,
grlsPRRFU5WW,4,2017-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRRFU5WW,5,2018-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRRFU5WW,5,2018-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPRRFU5WW,6,2019-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRRFU5WW,7,2020-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPRRFU5WW,7,2020-04,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsPSGX9B77,0,2013-07,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,1,2014-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSGX9B77,1,2014-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,2,2016-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,2,2016-02,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,3,2017-03,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,4,2018-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,4,2018-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPSGX9B77,4,2018-03,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSGX9B77,4,2018-03,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsPSGX9B77,4,2018-03,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,5,2019-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,5,2019-06,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,5,2019-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPSGX9B77,5,2019-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSGX9B77,6,2020-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,6,2020-02,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPSGX9B77,6,2020-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPSGX9B77,6,2020-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSOP6XOO,0,2012-09,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grlsPSOP6XOO,2,2014-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSOP6XOO,2,2014-10,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsPSOP6XOO,3,2015-10,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPSSZFMJJ,0,2013-05,In the house,On floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsPSSZFMJJ,1,2014-05,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSSZFMJJ,2,2015-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSSZFMJJ,2,2015-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPSSZFMJJ,3,2016-06,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsPSSZFMJJ,4,2017-05,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSSZFMJJ,4,2017-05,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPSSZFMJJ,5,2018-06,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsPSSZFMJJ,5,2018-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPSSZFMJJ,6,2019-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSSZFMJJ,7,2020-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSSZFMJJ,7,2020-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsPSXKAS55,0,2012-09,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grlsPSXKAS55,1,2013-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSXKAS55,2,2014-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSXKAS55,3,2015-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSXKAS55,4,2016-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSXKAS55,5,2017-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSXKAS55,6,2018-10,In the house,On the floor,,,,,,Other,"Cork, Hardwood",,,,,,,,,,,,,
grlsPSXKAS55,6,2018-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPSXKAS55,7,2019-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPTB4KOYY,0,2014-10,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grlsPTB4KOYY,1,2016-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPTB4KOYY,1,2016-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPTB4KOYY,2,2017-02,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPTB4KOYY,2,2017-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPTB4KOYY,3,2018-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPTB4KOYY,3,2018-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPTB4KOYY,4,2019-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPTB4KOYY,4,2019-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPTB4KOYY,4,2019-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsPTB4KOYY,4,2019-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsPTB4KOYY,5,2020-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsPTB4KOYY,5,2020-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsPTB4KOYY,5,2020-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
